Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,"Fraud (1 = Yes, 0 = No)"
TXN11165,-0.5413758204760873,-1.1118459619544276,2,0,3,0
TXN11166,-1.3525696996139478,1.2286145864425038,5,2,0,0
TXN11167,1.5323319785715765,1.1046627930433208,5,1,0,0
TXN11168,1.6936667235008382,0.9855855083733194,1,1,0,0
TXN11169,0.9972152276100819,0.20636047009418623,5,0,3,0
TXN11170,-0.11369966473688096,-0.1682803436628947,4,1,2,0
TXN11171,-1.6415118828816555,-1.7190704779324473,0,2,0,0
TXN11172,0.33205710896853574,0.5733413415625537,0,0,3,0
TXN11173,1.5285072324633397,-0.8555860744774652,0,3,3,0
TXN11174,-0.2124476551677221,-0.9175619711770566,2,0,1,1
TXN11175,-0.2364392443921166,1.6645349385092931,1,3,1,0
TXN11176,0.7739891365657156,-0.30337387130020643,1,3,3,0
TXN11177,0.29137571854456246,-0.41618393046126057,5,0,1,0
TXN11178,1.4175895953244724,0.2265548634007947,5,3,1,0
TXN11179,-1.6999261870801812,1.5210851101933849,3,1,1,0
TXN11180,0.06258636043366994,1.4584128551039104,3,3,3,0
TXN11181,0.9217634180203195,-0.4893015613989808,1,1,0,0
TXN11182,1.5862261282785497,-0.34794080825272167,1,0,1,0
TXN11183,0.4266326490994822,1.2724851650051359,5,3,3,0
TXN11184,1.243042091112211,-0.02065236500768809,4,3,3,0
TXN11185,-0.022601166522513438,0.09842491966231348,4,1,2,0
TXN11186,-0.43915078812866726,-0.1543531758652337,0,1,2,0
TXN11187,0.3977732011918772,-0.21841814773447432,5,0,0,0
TXN11188,-1.0629321079629244,-1.1236840545824394,3,0,2,0
TXN11189,-0.6557704995315335,0.6979894933516196,3,3,3,0
TXN11190,0.5917921401369806,1.231400020002036,4,2,2,0
TXN11191,0.06954044426682776,-1.0693681001715616,1,3,1,0
TXN11192,-0.849441734284979,1.134606203808292,5,3,2,0
TXN11193,1.5671023977373657,1.2522907716985274,0,0,3,0
TXN11194,-0.9405402324993466,-1.1229876961925565,0,0,0,0
TXN11195,1.1171731737320543,1.3894733745054884,1,3,0,0
TXN11196,1.726003213325022,0.03784173974248812,3,1,0,0
TXN11197,-1.4155041583040262,-0.21841814773447432,4,0,0,0
TXN11198,-1.6255174900653924,0.07683780957593893,1,3,1,1
TXN11199,0.5542400874379283,0.4298915132466453,3,2,1,1
TXN11200,-0.260778537808169,0.7230583953874095,3,3,1,0
TXN11201,0.36404589460106174,-0.05686300128160669,0,2,2,0
TXN11202,0.5830995353455333,1.6506077707116322,3,2,2,0
TXN11203,0.47113878563169226,-0.3597789008807335,1,2,2,0
TXN11204,1.6164763929527863,1.0155289191382906,2,3,0,0
TXN11205,-1.428716917587026,-0.8716023174447753,4,0,0,0
TXN11206,-1.3351844900310532,-0.1083935221329524,3,1,2,0
TXN11207,-1.5006916852602095,-1.1995871190796918,1,1,1,0
TXN11208,1.18880023721358,-0.051292134162542295,0,3,3,0
TXN11209,-1.4012482864460525,1.7439197949559608,5,3,2,0
TXN11210,1.4840010959311296,0.7348964880154213,0,2,3,0
TXN11211,-0.09005577970414436,-0.12580248188002865,4,0,1,0
TXN11212,-0.3383165725478788,1.6666240136789423,5,3,3,0
TXN11213,0.5820564227705596,1.1951893837281173,5,1,0,0
TXN11214,0.42037397364964013,1.216080135424609,0,3,3,0
TXN11215,-1.463835040944473,-1.2156033620470021,1,0,2,0
TXN11216,-0.3306670803314052,0.06430335855804402,0,0,2,0
TXN11217,1.0006922695266607,1.1729059152518597,2,3,1,0
TXN11218,-1.5507610888589458,-0.6773183266674043,1,3,2,0
TXN11219,-0.5653674097004818,0.04619804042108472,1,0,3,0
TXN11220,-1.2451291043916595,1.16385325618338,4,0,0,0
TXN11221,-0.4374122671703778,1.0399014627841972,1,2,3,0
TXN11222,0.5556309042045599,-0.7629704086230195,4,3,3,0
TXN11223,-0.6029194623995341,-1.534535504613439,3,3,3,0
TXN11224,-1.0858805846123452,0.5273816878302724,4,3,2,0
TXN11225,-0.06954123239632877,1.203545684406714,1,1,1,0
TXN11226,-0.31884513781503687,0.07823052635570503,3,2,2,0
TXN11227,-0.8981203211170838,-1.7316049289503421,3,0,3,0
TXN11228,-1.6825409774972866,-1.4474907058780577,2,2,1,0
TXN11229,0.0281636454595387,1.2919831999218614,0,1,1,0
TXN11230,-0.5257291318514822,0.8616337149741364,1,2,3,0
TXN11231,-0.44714798453679877,-0.3987749707141843,5,1,3,0
TXN11232,-1.4826110672939992,-0.7894320274385754,0,2,2,0
TXN11233,-1.508688881668341,-1.6243657369083524,1,2,1,0
TXN11234,-0.8459646923684001,-0.6195205803071112,5,2,0,0
TXN11235,1.2447806120705005,0.27460359230272513,0,3,1,0
TXN11236,-0.4627946731614039,0.6959004181819705,2,0,2,0
TXN11237,0.8929039701127145,-0.07496831941856599,1,2,3,0
TXN11238,1.389773259991841,-1.6278475288577678,0,3,1,0
TXN11239,-1.4019436948293684,-0.5993261870005028,2,3,0,0
TXN11240,0.1609866466728532,0.21332405399301674,5,3,2,1
TXN11241,-1.5507610888589458,0.272514517133076,4,1,1,0
TXN11242,0.5740592263624281,0.9138605942153651,1,2,2,0
TXN11243,0.37099997843421956,0.2195912795019642,3,0,1,0
TXN11244,-1.6088276888658137,1.1074482266028531,3,2,3,0
TXN11245,-1.2166173606757122,0.6826696087741925,2,2,0,0
TXN11246,1.6891465690092855,-0.9990359027933735,4,0,3,0
TXN11247,0.6999281437425847,0.062214283388394874,3,3,1,0
TXN11248,-0.961750188190478,1.1548005971149005,3,2,0,0
TXN11249,-0.0921420048540917,0.1917369439066422,1,3,1,0
TXN11250,1.2649474551866582,-0.8089300623553008,3,3,1,0
TXN11251,0.29207112692787823,1.0823793245670632,5,3,0,0
TXN11252,-0.8497894384766369,-0.0680047355197355,2,0,0,0
TXN11253,0.47218189820666595,0.46192399918126564,0,3,2,0
TXN11254,1.3056288456106315,-1.7336940041199913,3,2,0,0
TXN11255,-0.021558053947539763,-1.618098511399405,1,3,3,0
TXN11256,0.728092183266874,0.5322561965594537,0,1,0,0
TXN11257,-0.42280869112074637,-0.4210584391904419,5,1,0,0
TXN11258,1.345267123459631,1.3079994428891715,0,1,2,0
TXN11259,0.7305261126084792,-1.1076678116151293,3,3,3,0
TXN11260,-0.7489552228958485,-0.1682803436628947,2,2,3,0
TXN11261,-1.0163397462807668,0.5385234220684012,2,2,0,1
TXN11262,0.9624448084442927,0.6422808221609756,2,3,0,0
TXN11263,-1.4780909128024466,0.7571799564916789,3,3,2,0
TXN11264,-1.0949208935954502,-0.21075820544576077,5,0,3,0
TXN11265,1.2583410755451583,-0.8848331268525533,4,3,3,0
TXN11266,0.5299007940218758,0.4473004729937216,0,1,1,0
TXN11267,0.7611240814743736,-1.4837013421519765,2,0,2,0
TXN11268,-0.27885915577437936,-0.31381924714845216,5,0,2,0
TXN11269,0.45827373054035025,1.007868976849577,1,3,0,0
TXN11270,0.990608847968582,0.46262035757114867,1,3,3,0
TXN11271,-0.06223944437151305,-1.5018066602889357,5,0,0,0
TXN11272,0.3741293161591406,-1.2253523795053647,1,0,2,0
TXN11273,0.5681482551042439,-0.6912454944650653,1,0,3,0
TXN11274,0.619260771277954,-0.7469541656557094,2,0,3,0
TXN11275,0.19540936164698444,0.8867026170099263,3,0,2,1
TXN11276,1.162722422839238,-0.5199413305538351,3,2,3,0
TXN11277,-0.03407540484722385,1.1325171286386428,3,0,1,0
TXN11278,0.7193995784754267,-0.3597789008807335,3,0,2,0
TXN11279,-0.007649886281224109,-1.1222913378026733,5,2,2,0
TXN11280,-1.5003439810685515,1.2411490374603986,2,1,3,0
TXN11281,-1.6359486158151293,0.27460359230272513,5,1,2,0
TXN11282,-1.425587579862105,0.3602556742583403,0,1,0,0
TXN11283,-1.0156443378974511,0.07335601762652368,0,1,2,1
TXN11284,-1.0079948456809775,-0.13415878255862526,1,3,0,0
TXN11285,0.5983985197784805,-1.2740974667971783,2,3,1,0
TXN11286,1.54658785042955,0.45565677367231816,4,0,1,0
TXN11287,-1.6769777104307604,0.46819122469021307,3,0,0,0
TXN11288,0.08623024546640655,1.2056347595763632,0,1,2,0
TXN11289,1.0344195761174761,1.0412941795639634,0,1,0,0
TXN11290,0.8807343234046883,-0.8500152073584007,1,2,3,0
TXN11291,0.9812208347938188,1.5433685786696425,3,2,0,0
TXN11292,-0.8536141845848737,-0.8326062476113245,3,2,1,0
TXN11293,1.1547252264311065,-1.031068388727994,3,1,1,0
TXN11294,0.9812208347938188,-0.2776086108745336,0,2,0,0
TXN11295,0.5538923832462704,-0.5101923130954723,4,0,1,0
TXN11296,1.3045857330356578,-0.3660461263896809,1,1,3,0
TXN11297,-1.336227602606027,1.4994980001070104,3,3,2,0
TXN11298,0.7913743461486101,-0.9043311617692786,3,1,2,0
TXN11299,-0.59040211149985,-1.0004286195731396,2,3,0,0
TXN11300,0.9669649629358453,0.244660181537754,3,3,1,0
TXN11301,1.0135573246180027,-0.059648434841138895,2,1,2,0
TXN11302,-0.8908185330922681,0.7467345806434331,1,2,1,0
TXN11303,-1.12134641216145,0.8456174720068262,1,0,0,1
TXN11304,-0.9301091067496098,-0.46492901775307405,1,1,1,0
TXN11305,0.9210680096370036,-0.8486224905786347,2,2,3,0
TXN11306,0.44575637964066617,-0.5366539319110282,0,3,3,0
TXN11307,1.4554893522151826,-1.5582116898694627,0,3,1,0
TXN11308,0.009387619110012567,0.19382601907629135,4,3,3,0
TXN11309,0.0924889209162486,-0.6480712742923163,4,3,0,0
TXN11310,1.367520191725736,-1.2211742291660665,0,1,3,0
TXN11311,-0.8383152001519265,1.744616153345844,0,0,3,0
TXN11312,0.28720326824466774,-0.39111502842547075,3,3,2,0
TXN11313,0.9843501725187399,-0.20866913027611161,1,2,2,0
TXN11314,-1.6192588146155504,-1.0359428974571752,0,2,0,0
TXN11315,0.8713463102299251,0.3449357896809132,5,0,3,0
TXN11316,1.6481174743936544,-0.39529317876476905,0,0,2,0
TXN11317,0.23087518919608935,0.8790426747212127,3,0,1,0
TXN11318,-1.0556303199381085,1.1471406548261869,0,3,1,0
TXN11319,-0.1721139689354067,0.8442247552270602,4,1,3,0
TXN11320,-0.8869937869840313,0.4890819763867046,4,3,0,0
TXN11321,-0.5114732599935087,0.9361440626916228,1,3,3,0
TXN11322,-1.438104930761789,1.356744530180985,2,2,2,0
TXN11323,-1.534766696042683,1.3490845878922715,3,1,3,0
TXN11324,-0.9742675390901621,0.7223620369975263,2,1,3,0
TXN11325,-1.0299002097554246,-1.4969321515597542,4,2,1,0
TXN11326,-0.5778847606001659,-0.0707901690792677,1,2,1,0
TXN11327,-0.9252412480663993,0.6945077014022044,4,2,2,0
TXN11328,-1.159593873243818,-0.5498847413188062,1,0,0,0
TXN11329,-0.37273928752201,-0.8750841093941906,0,1,0,0
TXN11330,1.0549341234252918,0.05594705787944742,5,2,2,0
TXN11331,-0.5427666372427189,-0.1334624241687422,2,2,2,0
TXN11332,-1.608132280482498,-1.6382929047060135,3,2,3,0
TXN11333,0.8706509018466094,0.21471677077278284,1,3,3,0
TXN11334,-0.660638358214744,0.30663607823734546,0,1,0,0
TXN11335,-0.9391494157327149,0.996030884221565,0,1,3,0
TXN11336,-0.2955489569739581,1.1784767823709241,5,0,3,0
TXN11337,0.04937360115067007,-0.4572690754643605,0,3,1,0
TXN11338,0.8487455377721622,-0.24418340816014716,0,1,2,0
TXN11339,-0.7628633905621641,-1.5895478174142,5,0,2,0
TXN11340,-0.2684280300246426,-0.17872571951114047,2,0,1,0
TXN11341,0.5420704407299021,-0.44543098283634863,0,2,1,0
TXN11342,1.5326796827632345,-0.5589374003872858,1,0,3,0
TXN11343,1.5608437222875238,-0.19961647120763196,3,0,2,0
TXN11344,-1.5702325235917878,-0.19613467925821673,3,3,0,0
TXN11345,-1.2148788397174228,-1.1417893727193988,3,2,2,0
TXN11346,-0.013560857539408262,-0.19961647120763196,4,2,0,0
TXN11347,-0.13351880366138077,0.8358684545484636,4,2,1,0
TXN11348,-0.15472875935251215,0.6025883939376417,1,0,2,0
TXN11349,-1.6189111104238925,0.08310503508488638,0,2,1,0
TXN11350,1.7301756636249168,-1.5784060831760711,0,1,2,0
TXN11351,-0.2847701270325635,0.8943625592986397,3,3,0,0
TXN11352,-1.626560602640366,-0.7511323159950076,5,3,1,0
TXN11353,0.029902166417828155,1.3247120442463647,0,0,3,0
TXN11354,0.014950886176538829,-1.5094666025776493,3,2,2,0
TXN11355,0.9506228659279244,-0.6814964770067027,1,3,0,0
TXN11356,1.617171801336102,-0.2810904028239488,3,0,3,0
TXN11357,1.1679379857141066,1.4695545893420392,2,0,1,0
TXN11358,-0.8171052444607951,-0.14112236645745577,3,3,2,0
TXN11359,0.4902625161728763,-1.255992148660219,0,2,2,1
TXN11360,1.1495096635562383,-0.3291391317258793,0,2,3,1
TXN11361,-0.9082037426751627,-0.7114398877716738,5,1,3,0
TXN11362,-1.5483271595173407,0.9981199593912142,1,1,1,0
TXN11363,-0.10639787671206524,1.6331988109645559,1,2,3,0
TXN11364,-1.1536829019856338,-1.0401210477964735,5,1,2,0
TXN11365,-0.5622380719755607,0.030878155843657617,1,1,2,0
TXN11366,-0.9179394600415837,0.22446578823114555,3,3,2,0
TXN11367,0.5824041269622174,-1.3005590856127343,1,2,2,0
TXN11368,-0.02642591263075024,0.9291804787927923,3,3,3,0
TXN11369,1.3570890659759993,0.2042713949245371,1,3,3,1
TXN11370,1.4471444516153933,1.3254084026362478,0,0,0,0
TXN11371,0.3369249676517462,-0.9851087349957125,3,2,1,1
TXN11372,-1.259037272057975,-1.522697411985427,3,3,3,0
TXN11373,0.05076441791730164,-1.272008391627529,0,1,1,0
TXN11374,0.20201574128848437,0.31777781247547426,5,0,3,0
TXN11375,1.3035426204606841,1.0475614050729107,5,1,0,0
TXN11376,1.4012474983165515,-0.34654809147295557,0,0,3,0
TXN11377,0.276772142494931,0.7000785685212688,4,1,2,0
TXN11378,-0.36717602045548375,0.14229549822494564,5,1,3,0
TXN11379,1.210705601288027,1.2634325059366562,3,1,1,1
TXN11380,1.0500662647420813,0.4932601267260029,3,3,2,0
TXN11381,-1.374475063688395,-1.3729803581605715,1,2,3,0
TXN11382,0.3605688526844828,1.3532627382315698,1,0,2,0
TXN11383,-1.300066366673606,-0.4322001734285707,4,3,2,0
TXN11384,1.5132082480303926,0.9194314613344295,3,0,2,0
TXN11385,1.3223186468102102,-1.0986151525466497,4,3,0,0
TXN11386,0.7433911676998212,1.0057799016799278,3,0,1,0
TXN11387,1.6745429929596543,1.6798548230867203,5,0,1,0
TXN11388,-0.2680803258329847,0.4862965428271724,1,1,3,0
TXN11389,0.49547807904774466,-0.8179827214237805,0,0,2,0
TXN11390,-0.5577179174840082,0.5141508784224944,0,0,3,0
TXN11391,-0.3164112084734316,-1.3360733634967699,4,1,1,0
TXN11392,-1.2312209367253437,0.5329525549493368,2,3,2,1
TXN11393,-0.47113957376119325,-0.01299242271897454,0,3,1,0
TXN11394,-1.6679374014476551,-1.6661472403013355,3,2,2,0
TXN11395,0.00521516881011787,1.0747193822783498,5,2,2,0
TXN11396,1.1929726875134747,-0.5923626031016722,2,2,0,0
TXN11397,1.060497390491818,1.6380733196937374,5,2,2,1
TXN11398,0.20236344548014226,1.0705412319390515,5,0,3,0
TXN11399,-0.6234340097073496,-1.5526408227503983,3,0,1,0
TXN11400,1.4965184468308137,-1.0825989095793396,5,2,1,0
TXN11401,-0.7079261282802173,-0.48233797750015034,4,1,1,0
TXN11402,0.6203038838529277,-1.5031993770687018,2,2,2,0
TXN11403,-0.8716948025510841,1.1979748172876497,5,3,3,0
TXN11404,0.6279533760694013,-1.547766314021217,0,0,0,0
TXN11405,1.3251002803434733,-0.2998920793507912,0,1,0,0
TXN11406,1.5198146276718925,-1.6835562000484117,5,3,3,1
TXN11407,-0.132823395278065,0.30036885272839803,1,1,3,0
TXN11408,0.44958112574890297,-0.025526873736869442,1,1,3,0
TXN11409,-0.2322667940922219,0.9737474157453074,4,2,2,0
TXN11410,-0.9607070756155043,-1.6104385691106915,0,3,2,0
TXN11411,-1.3313597439228164,-0.3416735827437742,1,2,0,0
TXN11412,-1.7124435379798653,-1.1968016855201598,5,3,3,0
TXN11413,1.5351136121048397,-1.075635325680509,0,0,3,0
TXN11414,-1.6821932733056288,1.3964369584043188,5,3,1,0
TXN11415,0.7778138826739525,-1.546373597241451,2,0,0,1
TXN11416,1.2440852036871848,-0.4419491908869334,0,0,2,0
TXN11417,1.6317753773857335,-0.5812208688635434,1,2,3,0
TXN11418,0.47983139042313955,0.8790426747212127,3,0,2,0
TXN11419,-1.518076894843104,0.030181797453774566,1,2,1,0
TXN11420,1.0712762204332127,1.1589787474541988,5,1,3,0
TXN11421,0.34631298082650924,0.13881370627553039,2,1,2,0
TXN11422,1.66863202170147,1.7355634942773643,1,1,2,0
TXN11423,0.6964511018260059,1.3031249341599902,2,3,0,0
TXN11424,1.3591752911259467,-0.25602150078815905,1,0,2,0
TXN11425,-0.0034774359813294128,0.46749486630033005,4,2,2,0
TXN11426,0.2781629592615626,-1.382729375618934,5,1,2,0
TXN11427,-1.4036822157876578,-0.059648434841138895,5,2,2,0
TXN11428,1.4370610300573143,-0.20100918798739806,3,1,1,0
TXN11429,0.7291352958418477,0.5566287402053605,5,0,2,0
TXN11430,-1.1248234540780289,1.4563237799342612,3,1,0,0
TXN11431,0.27885836764487837,-0.9307927805848346,5,2,1,0
TXN11432,1.6585486001433911,1.16385325618338,1,1,1,1
TXN11433,0.6696778790683482,-0.043632191873828746,1,2,2,0
TXN11434,1.4930414049142349,-0.8033591952362364,4,1,3,0
TXN11435,1.2670336803366056,-1.450972497827473,1,2,2,0
TXN11436,-0.7145325079217172,0.6882404758932569,2,1,1,0
TXN11437,-1.3532651079972635,1.0823793245670632,1,0,2,0
TXN11438,-0.7037536779803225,-1.5414990885122695,3,1,0,0
TXN11439,-0.823711624102295,0.689633192673023,0,3,0,0
TXN11440,0.37065227424256164,-0.08959184560611005,4,2,0,1
TXN11441,0.44088852095745573,0.07405237601640673,0,1,2,0
TXN11442,-0.4248949162706937,-0.3632606928301487,0,3,2,0
TXN11443,0.951665978502898,-1.4133691447737884,2,2,1,0
TXN11444,-0.24965200367511647,-0.030401382466050793,2,1,1,0
TXN11445,-1.070581600179398,0.869990015652733,5,1,1,0
TXN11446,-0.8393583127269002,-0.6320550313250061,3,0,3,0
TXN11447,1.0757963749247652,0.7153984530986959,0,1,0,0
TXN11448,-0.6908886228889806,1.6102189840984154,1,2,3,0
TXN11449,0.08623024546640655,1.189618516609053,1,3,3,0
TXN11450,-1.0330295474803457,-0.07984282814774735,5,1,0,0
TXN11451,0.8330988491475572,0.17363162576968288,1,3,3,0
TXN11452,-1.4433204936366575,-1.0575300075435496,2,2,2,0
TXN11453,-1.7152251715131284,-0.8110191375249499,1,2,0,0
TXN11454,-0.2680803258329847,-1.6278475288577678,0,1,3,0
TXN11455,-1.3223194349397112,0.7787670665780534,1,0,3,0
TXN11456,0.27364280477000996,1.023885219816887,2,1,3,0
TXN11457,1.0072986491681606,0.4291951548567623,3,0,2,0
TXN11458,-1.7075756792966548,0.4152679870591013,0,1,3,0
TXN11459,0.9405394443698456,-1.2260487378952478,3,3,3,0
TXN11460,1.0076463533598186,1.0287597285460683,2,0,3,0
TXN11461,0.16481139278109,1.1694241233024445,2,0,1,0
TXN11462,1.1394262419981593,1.7139763841909896,0,3,0,0
TXN11463,0.21940095087137892,1.0531322721919751,4,1,3,0
TXN11464,0.2739905089616679,-0.1097862389127185,4,2,3,0
TXN11465,-1.1140446241366344,-0.6383222568339535,1,2,0,0
TXN11466,0.8341419617225309,0.5420052140178164,0,1,3,0
TXN11467,-0.9572300336989253,1.312873951618353,0,3,2,0
TXN11468,1.7385205642247061,1.6659276552890592,1,2,3,0
TXN11469,1.329272730643368,-1.256688507050102,4,3,3,0
TXN11470,1.6804539642178382,0.9737474157453074,1,1,1,1
TXN11471,1.358479882742631,-0.6341441064946552,3,3,1,0
TXN11472,0.6136975042114277,-1.0596190827131988,3,3,2,0
TXN11473,0.4902625161728763,0.8685972988729669,5,3,0,0
TXN11474,1.54658785042955,-0.31799739748775047,4,2,2,0
TXN11475,-0.8953386875838206,-1.1995871190796918,3,3,0,0
TXN11476,1.2027084048798957,-1.284542842645424,5,0,3,0
TXN11477,-1.5104274026266304,1.135998920588058,2,3,1,0
TXN11478,1.0810119377996337,-0.9823233014361803,0,3,2,0
TXN11479,-1.4019436948293684,-1.2908100681543715,3,1,2,0
TXN11480,-0.48470003723585103,1.2780560321242003,5,3,1,0
TXN11481,-1.34561561578079,-0.2713413853655861,1,3,0,0
TXN11482,1.1773259988888696,-1.6640581651316864,0,2,3,0
TXN11483,-1.4808725463357097,0.9939418090519159,5,0,0,0
TXN11484,-0.3960354683630887,1.6777657479170711,3,1,1,0
TXN11485,-0.45444977256161445,-1.1292549217015038,1,0,3,0
TXN11486,-0.039986376105408006,1.1192863192308649,1,3,0,0
TXN11487,-1.4878266301688674,-1.7190704779324473,5,2,3,0
TXN11488,-0.9920004528647145,0.09424676932301518,5,0,1,1
TXN11489,1.438451846823946,-0.408523988172547,3,0,3,0
TXN11490,-0.26008312942485323,0.06012520821874572,1,0,2,0
TXN11491,-0.8567435223097948,1.1276426199094616,4,0,1,0
TXN11492,-1.3324028564977901,1.479303606800402,5,0,2,0
TXN11493,-1.0789265007791873,0.5594141737648927,4,2,3,0
TXN11494,1.5521511174960765,-0.3862405196962894,4,3,0,0
TXN11495,1.6321230815773915,-1.3054335943419155,1,2,3,0
TXN11496,-1.624474377490419,-0.02761594890651859,3,2,1,0
TXN11497,-0.3577880072807207,0.7620544652208603,4,2,1,0
TXN11498,0.955143020419477,-1.534535504613439,3,2,3,0
TXN11499,-0.6717648923477966,0.5768231335119689,5,3,0,0
TXN11500,0.2729473963866942,-0.394596820374886,1,3,1,0
TXN11501,1.6602871211016805,1.6930856324944983,2,2,3,0
TXN11502,1.6380340528355755,0.1973078110257066,1,0,0,0
TXN11503,0.497564304197692,-0.2783049692644166,2,3,2,0
TXN11504,-0.040334080297065894,0.216805845942432,0,3,1,0
TXN11505,-1.7266994098378388,-1.0429064813560056,5,2,2,0
TXN11506,-1.5215539367596829,-0.63066231454524,3,0,1,0
TXN11507,1.5966572540282864,-0.408523988172547,5,0,2,0
TXN11508,-0.025382800055776568,-1.1243804129723225,1,2,3,0
TXN11509,1.0518047857003707,1.6290206606252575,2,2,0,0
TXN11510,1.4273253126908934,-0.4210584391904419,0,3,3,0
TXN11511,1.6613302336766542,-1.6341147543667152,2,3,3,0
TXN11512,0.497564304197692,-0.1627094765438303,1,1,3,0
TXN11513,1.2600795965034477,-0.9523798906712091,1,1,1,1
TXN11514,-0.2993737030821949,-1.2469394895917394,5,2,2,0
TXN11515,1.2260045857209743,1.1972784588977665,4,1,1,0
TXN11516,-0.10952721443698626,-1.5456772388515678,2,0,1,0
TXN11517,-0.055980768921671004,-1.6905197839472423,1,0,0,0
TXN11518,0.9923473689268714,-1.03246110550776,5,0,3,0
TXN11519,-1.0890099223372662,0.2460528983175201,4,3,1,0
TXN11520,-1.0528486864048454,-0.15156774230570152,3,1,2,0
TXN11521,1.2513869917120004,-0.353511675371786,1,1,1,0
TXN11522,-0.7691220660120062,-0.042935833483945696,4,2,0,0
TXN11523,-0.6728080049227703,0.8595446398044873,3,3,0,0
TXN11524,0.9085506587373195,1.3393355704339087,0,3,2,0
TXN11525,0.6463816982272695,0.1847733600078117,3,3,0,0
TXN11526,0.029554462226170263,0.8665082237033177,5,0,3,0
TXN11527,-0.8922093498588997,-0.8339989643910907,2,3,3,0
TXN11528,-0.9012496588420048,1.4061859758626816,1,1,0,0
TXN11529,0.327884658668641,1.274574240174785,4,2,1,0
TXN11530,1.2218321354210797,-0.9140801792276414,0,1,0,0
TXN11531,-1.466616674477736,1.550332162568473,0,3,2,0
TXN11532,0.8901223365794513,0.09076497737359993,3,2,3,0
TXN11533,-1.4485360565115257,0.03227087262342372,0,0,3,0
TXN11534,0.44297474610740306,-0.3632606928301487,2,2,1,0
TXN11535,-1.4269783966287366,-0.9015457282097464,3,3,2,0
TXN11536,0.7621671940493473,0.2376965976389235,1,3,3,0
TXN11537,0.7273967748835581,-1.3806403004492849,1,2,3,0
TXN11538,-0.06363026113814461,-1.4523652146072392,0,3,2,0
TXN11539,0.6981896227842953,-0.8326062476113245,5,3,1,0
TXN11540,0.020166449051407197,0.7906051592060653,1,3,0,0
TXN11541,1.665502683976549,0.2293402969603269,1,3,1,0
TXN11542,0.46696633533179754,1.5802755733334442,1,2,3,0
TXN11543,1.534765907913182,0.7989614598846619,2,2,3,0
TXN11544,-0.75034603966248,-0.4294147398690385,4,1,1,0
TXN11545,0.10639708858256425,-0.754614107944423,4,0,1,0
TXN11546,-0.5897067031165342,0.7613581068309772,0,0,3,0
TXN11547,0.852570283880399,-0.6355368232744213,1,1,2,0
TXN11548,0.41481070658311386,1.3135703100082359,4,2,2,0
TXN11549,-0.05389454377172365,0.6527261980092214,0,1,0,0
TXN11550,-0.4579268144781934,-1.2908100681543715,1,3,3,0
TXN11551,-1.5591059894587351,-1.1717327834843698,4,3,3,0
TXN11552,0.9248927557452404,-0.06591566035008635,4,0,0,0
TXN11553,-0.11752441084511776,1.4166313517109272,0,2,3,0
TXN11554,0.02607742030959135,-0.7483468824354754,3,0,3,0
TXN11555,-1.6863657236055234,-0.02831230729640164,0,1,1,1
TXN11556,0.16063894248119528,1.580971931723327,2,0,2,0
TXN11557,-1.4339324804618943,1.6401623948633863,3,0,2,0
TXN11558,1.297283945010842,0.7007749269111518,3,3,2,0
TXN11559,1.1265611869068175,0.7648398987803925,4,0,0,0
TXN11560,0.4054226934083508,1.0719339487188175,5,1,1,0
TXN11561,-0.13108487431977553,1.5614738968066018,5,2,3,0
TXN11562,1.5545850468376816,-1.3757657917201036,2,0,2,0
TXN11563,-1.1901918421097126,0.5601105321547757,1,2,2,1
TXN11564,-1.7266994098378388,0.29131619365991834,4,1,1,0
TXN11565,-0.478441361786009,0.005809253807867814,2,0,3,0
TXN11566,-1.1731543367184758,-0.7824684435397449,3,2,0,0
TXN11567,0.3317094047768778,-1.4969321515597542,4,3,3,0
TXN11568,-1.0309433223303983,1.0322415204954838,3,3,0,0
TXN11569,-0.4892201917274036,-0.6473749159024332,2,1,0,0
TXN11570,0.7972853174067943,-0.01508149788862369,5,0,3,0
TXN11571,1.7225261714084432,-0.042935833483945696,2,1,0,0
TXN11572,-0.41376838213764117,0.8344757377686974,0,2,2,0
TXN11573,0.49547807904774466,0.1429918566148287,4,2,1,0
TXN11574,-1.3536128121889215,-0.32217554782704877,4,1,2,0
TXN11575,-1.258689567866317,0.8790426747212127,1,2,0,0
TXN11576,-0.1766341234269593,-1.5143411113068306,5,1,0,0
TXN11577,0.10883101792416949,1.0440796131234955,4,1,1,0
TXN11578,0.7388710132082685,-0.9670034168587532,5,3,1,0
TXN11579,0.8129320060313995,-1.3646240574819748,4,2,2,0
TXN11580,1.281637256386237,-0.061041151620904996,5,1,1,0
TXN11581,1.5646684683957606,-0.4391637573274012,0,3,1,0
TXN11582,1.230524740212527,1.578882856553678,2,1,0,0
TXN11583,-1.319537801406448,-0.8848331268525533,5,2,1,0
TXN11584,-0.5448528623926662,1.2063311179662461,3,3,0,0
TXN11585,0.17559022272248462,1.3609226805202834,0,2,3,0
TXN11586,-0.5024329510104035,-0.5039250875865249,2,0,3,0
TXN11587,-1.1154354409032659,-0.9906796021147769,4,0,3,0
TXN11588,0.15090322511477433,-1.2274414546750139,4,0,0,0
TXN11589,-0.8424876504518212,-1.5644789153784102,1,0,3,0
